Administrative,Administrative_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Revenue
0.0,0.0,31.0,598.9369047499999,0.012903226,0.039247312,False
0.0,0.0,9.0,1040.0,0.0031124675,0.0251564025,False
0.0,0.0,3.0,223.0,0.0031124675,0.0251564025,False
0.0,0.0,11.0,687.5,0.020512821,0.035897436,False
0.0,0.0,30.0,632.5833333,0.0,0.021666667,False
1.0,77.0,9.0,312.0,0.0,0.044444444,False
3.0,107.0,45.0,2502.966667,0.0,0.008510638,False
10.0,7.5,47.0,598.9369047499999,0.0,0.019871795,False
1.0,7.5,15.0,406.575,0.019047619,0.032380952,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
1.0,0.0,39.0,2487.5,0.017105263,0.047105263,False
0.0,0.0,15.0,212.8,0.019047619,0.042857143,False
2.0,11.0,20.0,510.0,0.013636364,0.034848485,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
2.0,47.66666667,5.0,72.33333333,0.0,0.014285714,False
0.0,0.0,13.0,96.5,0.030769231,0.076923077,False
0.0,0.0,8.0,267.0,0.0,0.05,False
0.0,0.0,8.0,481.1666667,0.0,0.025,False
0.0,0.0,4.0,2528.0,0.0,0.066666667,False
2.0,30.0,24.0,1530.194444,0.007407407,0.014814815,False
0.0,0.0,7.0,289.5,0.0,0.014285714,False
0.0,0.0,1.0,10.0,0.0,0.1,False
0.0,0.0,16.0,676.75,0.014285714,0.035714286,False
0.0,0.0,4.0,36.0,0.0031124675,0.1,False
2.0,25.0,6.0,65.0,0.0,0.025,False
0.0,0.0,16.0,630.75,0.0,0.04047619,False
8.0,7.5,14.0,336.5,0.0,0.005555556,False
0.0,0.0,5.0,77.0,0.0,0.04,False
5.0,59.0,3.0,44.66666667,0.0,0.025,False
4.0,7.5,22.0,598.9369047499999,0.019871795,0.09,False
0.0,0.0,10.0,322.5,0.04,0.07,False
0.0,0.0,11.0,919.0,0.0,0.027272727,False
1.0,7.5,79.0,2096.911364,0.003333333,0.014008551,False
4.0,100.3,66.0,2868.133333,0.011428571,0.01725974,True
1.0,23.0,27.0,1058.893939,0.0,0.010493827,False
6.0,53.38095238,5.0,54.38095238,0.0,0.003571429,False
2.0,8.0,11.0,543.5,0.007692308,0.038461538,False
0.0,0.0,29.0,1089.0,0.006896552,0.013793103,False
1.0,0.0,43.0,1131.808333,0.028787879,0.047348485,False
0.0,0.0,7.0,314.5,0.033333333,0.066666667,False
1.0,7.5,18.0,598.9369047499999,0.0,0.00742538,True
6.0,7.5,33.0,1946.942857,0.005882353,0.020602653,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
6.0,7.5,26.0,1558.0,0.006666667,0.013333333,False
0.0,0.0,21.0,1198.75,0.0,0.003174603,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,17.0,927.1666667,0.0,0.014705882,False
9.0,97.64285714,37.0,584.5958874,0.005128205,0.013043478,False
0.0,0.0,4.0,135.5,0.0,0.066666667,False
3.0,148.0,8.0,292.5,0.0,0.027272727,False
0.0,0.0,2.0,68.5,0.0,0.033333333,False
3.0,58.0,23.0,364.1666667,0.004,0.02,False
0.0,0.0,26.0,694.3,0.023076923,0.036410256,False
1.0,3.0,3.0,236.0,0.0,0.025,False
4.0,97.61111111,24.0,1128.468254,0.038461538,0.058577534,False
4.0,57.0,5.0,81.0,0.0,0.025,False
2.0,34.0,21.0,521.5,0.018181818,0.021212121,False
0.0,0.0,7.0,496.75,0.0,0.011111111,False
0.0,0.0,9.0,104.8333333,0.022222222,0.072222222,False
1.0,7.0,4.0,45.0,0.0,0.0125,False
2.0,37.5,2.0,492.5,0.0,0.05,False
1.0,3.0,40.0,624.75,0.0,0.014634146,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,6.0,116.5,0.0,0.066666667,False
0.0,0.0,8.0,144.0,0.025,0.045833333,False
2.0,22.5,28.0,686.3222222,0.0,0.001190476,False
0.0,0.0,1.0,1411.0,0.0,0.1,False
0.0,0.0,7.0,126.0,0.028571429,0.057142857,False
0.0,0.0,6.0,185.0,0.0,0.1,False
0.0,0.0,6.0,218.0,0.0,0.066666667,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,30.0,484.672619,0.0,0.018965517,False
0.0,0.0,19.0,439.8333333,0.005555556,0.003703704,False
2.0,38.0,21.0,733.7,0.0,0.014035088,False
6.0,77.0,34.0,1469.702381,0.0,0.02398374,False
2.0,58.5,16.0,485.8333333,0.0,0.002222222,False
0.0,0.0,3.0,19.0,0.0,0.066666667,False
6.0,99.33333333,5.0,345.5,0.0,0.011111111,False
3.0,117.0,20.0,543.8,0.00952381,0.019047619,False
0.0,0.0,3.0,48.0,0.0,0.066666667,False
2.0,16.66666667,22.0,343.3690476,0.001298701,0.039924242,False
0.0,0.0,9.0,171.0,0.022222222,0.066666667,False
1.0,81.5,61.0,2202.579167,0.005797101,0.017153855,False
0.0,0.0,11.0,299.5,0.036363636,0.072727273,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,11.0,1056.5,0.018181818,0.054545455,False
4.0,34.0,46.0,627.3083333,0.0,0.004166667,False
4.0,38.5,33.0,583.8333333,0.002631579,0.007894737,False
0.0,0.0,7.0,221.5,0.0,0.028571429,False
0.0,0.0,44.0,441.7916667,0.004545455,0.018181818,False
7.0,156.25,37.0,1037.355013,0.0,0.0165,False
3.0,15.0,11.0,246.0,0.018181818,0.054545455,False
0.0,0.0,3.0,10.0,0.0,0.066666667,False
0.0,0.0,1.0,46.0,0.0,0.066666667,False
0.0,0.0,80.0,801.802381,0.0,0.0035,False
1.0,19.0,40.0,1361.166667,0.005,0.0225,False
0.0,0.0,5.0,53.0,0.04,0.08,False
1.0,7.0,17.0,2648.5,0.0125,0.03125,False
0.0,0.0,3.0,27.0,0.0031124675,0.0251564025,False
0.0,0.0,13.0,255.0,0.0,0.015384615,False
0.0,0.0,2.0,221.5,0.0,0.05,False
0.0,0.0,7.0,225.0,0.028571429,0.085714286,False
0.0,0.0,7.0,125.0,0.0,0.028571429,False
0.0,0.0,12.0,323.0,0.033333333,0.066666667,False
5.0,67.5,32.0,1929.329762,0.0,0.00430839,False
1.0,7.5,18.0,598.9369047499999,0.006635802,0.027174712,False
0.0,0.0,5.0,116.0,0.0,0.04,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
3.0,14.0,27.0,1585.666667,0.026666667,0.058333333,False
6.0,145.0,13.0,644.0,0.0,0.013333333,False
0.0,0.0,5.0,488.5,0.032727273,0.033846154,False
0.0,0.0,25.0,1235.65,0.041666667,0.05327381,False
1.0,43.0,37.0,1505.166667,0.0,0.005263158,False
0.0,0.0,7.0,495.0,0.0,0.00952381,False
4.0,84.0,21.0,270.0,0.0,0.002380952,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
4.0,120.0,13.0,293.0,0.0,0.014285714,False
0.0,0.0,51.0,2122.656061,0.0,0.007051282,True
0.0,0.0,35.0,1231.160256,0.005714286,0.023619048,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,17.0,341.6666667,0.011764706,0.041176471,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,21.0,1686.333333,0.0,0.030952381,False
5.0,7.5,3.0,212.0,0.0,0.028571429,False
1.0,0.0,34.0,2161.979365,0.00625,0.020233586,False
9.0,72.94444444,17.0,318.0730159,0.008695652,0.035397453,False
0.0,0.0,1.0,13.0,0.0,0.1,False
0.0,0.0,30.0,390.6666667,0.006666667,0.056666667,False
0.0,0.0,11.0,253.0,0.0,0.027272727,False
1.0,18.5,12.0,208.0,0.0031124675,0.081818182,False
6.0,87.33333333,62.0,1470.853037,0.0,0.009683372,False
6.0,99.60588235,83.0,2585.61835,0.0,0.00761877,True
3.0,63.0,13.0,400.3333333,0.030769231,0.046153846,False
3.0,68.0,10.0,808.5,0.0,0.015384615,True
0.0,0.0,12.0,1484.0,0.0,0.016666667,False
0.0,0.0,4.0,505.0,0.0,0.05,False
3.0,68.5,37.0,1121.205556,0.005405405,0.00113798,False
1.0,135.0,2.0,141.0,0.0,0.066666667,False
0.0,0.0,3.0,234.0,0.0,0.033333333,False
1.0,34.0,7.0,179.0,0.0,0.028571429,True
6.0,176.25,41.0,2720.671429,0.012962963,0.033262108,True
1.0,7.5,18.0,598.9369047499999,0.002531328,0.010737154,False
6.0,7.5,48.0,2309.732468,0.003846154,0.014903846,True
4.0,76.0,39.0,1936.55,0.004761905,0.023809524,False
3.0,118.6666667,17.0,694.0,0.003703704,0.008333333,True
0.0,0.0,11.0,125.0,0.018181818,0.081818182,False
8.0,174.5,10.0,195.5,0.0,0.006060606,False
1.0,40.0,27.0,1400.5,0.0,0.007142857,False
8.0,201.1666667,18.0,914.1666667,0.0,0.0125,False
1.0,7.5,18.0,598.9369047499999,0.002105263,0.00954386,False
4.0,56.0,31.0,270.4916667,0.0,0.00234375,False
3.0,92.83333333,24.0,463.8166667,0.002666667,0.015333333,True
0.0,0.0,16.0,371.5,0.0125,0.025,False
0.0,0.0,6.0,13.0,0.0031124675,0.0251564025,False
1.0,4.0,5.0,185.8333333,0.0,0.01875,False
2.0,102.0,16.0,502.8333333,0.0,0.004444444,False
0.0,0.0,3.0,1016.5,0.0031124675,0.066666667,False
1.0,11.0,16.0,253.0,0.0,0.023529412,False
0.0,0.0,17.0,887.0666667,0.0125,0.0296875,False
0.0,0.0,58.0,3200.366667,0.003448276,0.027586207,False
3.0,187.0,48.0,1769.697383,0.000606061,0.011616162,False
0.0,0.0,14.0,1037.5,0.014285714,0.047619048,False
4.0,185.0,40.0,1694.75,0.020512821,0.031196581,False
0.0,0.0,37.0,1643.435516,0.005555556,0.032271242,True
0.0,0.0,7.0,383.5,0.0,0.023809524,False
8.0,166.2,23.0,626.2213675,0.004444444,0.008888889,False
0.0,0.0,4.0,34.0,0.0031124675,0.0251564025,False
0.0,0.0,27.0,1070.461905,0.0,0.007407407,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
2.0,84.0,3.0,195.0,0.0,0.02,False
3.0,86.0,22.0,1187.833333,0.009090909,0.027272727,False
1.0,7.5,31.0,1021.619336,0.004545455,0.026479076,True
3.0,24.0,6.0,58.0,0.0,0.028571429,False
0.0,0.0,18.0,771.0833333,0.0031124675,0.071428571,False
8.0,17.34848485,19.0,291.2589744,0.0,0.043589744,False
0.0,0.0,15.0,695.4,0.014285714,0.028571429,False
2.0,15.0,3.0,21.0,0.0,0.05,False
0.0,0.0,45.0,1594.283333,0.0,0.015227273,True
3.0,36.0,12.0,343.5833333,0.0,0.014285714,False
2.0,34.0,81.0,2241.002381,0.002439024,0.007012195,False
0.0,0.0,2.0,5.0,0.0,0.1,False
0.0,0.0,2.0,63.0,0.0,0.05,False
2.0,47.0,21.0,825.0833333,0.0,0.009090909,True
0.0,0.0,54.0,1357.61783,0.0,0.004812274,False
5.0,44.5,37.0,836.3333333,0.005,0.045416667,False
6.0,125.5,19.0,1409.416667,0.002469136,0.023703704,False
0.0,0.0,10.0,60.5,0.02,0.04,False
2.0,42.0,10.0,420.0,0.0,0.008333333,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,9.0,389.0,0.0,0.011111111,False
2.0,95.0,15.0,449.5,0.0125,0.04375,False
4.0,56.5,8.0,202.1666667,0.0,0.01,False
0.0,0.0,2.0,17.0,0.0,0.1,False
0.0,0.0,12.0,689.2857143,0.0,0.058333333,False
5.0,134.9285714,31.0,2013.595238,0.0,0.014141414,True
0.0,0.0,17.0,933.4166667,0.031932773,0.043075335,False
2.0,64.0,19.0,371.2272727,0.001666667,0.029166667,False
3.0,68.0,8.0,306.0,0.0,0.008888889,False
2.0,20.5,21.0,719.7380952,0.004347826,0.010434783,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,2.0,56.0,0.0,0.1,False
3.0,11.33333333,20.0,302.3888889,0.0,0.002380952,False
0.0,0.0,19.0,491.6666667,0.011111111,0.012222222,False
5.0,7.5,13.0,922.0833333,0.023529412,0.023529412,False
2.0,25.0,20.0,667.9166667,0.0,0.00952381,False
2.0,20.0,13.0,181.5,0.0,0.013333333,False
1.0,19.66666667,14.0,512.1111111,0.028571429,0.03,False
1.0,13.0,15.0,317.0,0.0,0.006666667,False
0.0,0.0,17.0,85.66666667,0.023529412,0.080392157,False
0.0,0.0,8.0,128.5,0.0,0.025,False
6.0,76.33333333,7.0,78.83333333,0.004444444,0.010666667,False
2.0,45.44444444,57.0,851.6426534,0.0,0.007923497,True
3.0,31.0,58.0,1400.438961,0.0,0.005951036,False
0.0,0.0,6.0,84.0,0.0,0.033333333,False
0.0,0.0,12.0,167.2222222,0.0,0.001666667,False
0.0,0.0,12.0,396.5,0.0,0.037222222,False
0.0,0.0,2.0,22.0,0.0,0.05,False
0.0,0.0,5.0,371.0,0.0,0.02,False
0.0,0.0,46.0,1814.583333,0.003673469,0.02675737,False
0.0,0.0,4.0,30.5,0.0,0.05,False
0.0,0.0,27.0,644.0,0.007692308,0.051923077,False
8.0,125.1666667,27.0,1802.25,0.006060606,0.011774152,False
2.0,13.0,23.0,855.1666667,0.008,0.025333333,False
1.0,72.66666667,24.0,879.9090909,0.0,0.035897436,True
5.0,100.9166667,56.0,1432.223333,0.0,0.002185792,True
7.0,60.0,18.0,2524.501905,0.001694915,0.018834175,False
3.0,49.5,45.0,1545.5,0.0,0.004,True
8.0,7.5,44.0,1616.425824,0.006944444,0.010974434,False
0.0,0.0,8.0,332.0,0.0,0.028571429,False
0.0,0.0,1.0,40.0,0.0,0.1,False
5.0,175.2307692,20.0,2224.85,0.004347826,0.023913043,False
6.0,96.85714286,28.0,672.5452381,0.0,0.020707071,True
0.0,0.0,6.0,551.0,0.033333333,0.05,False
1.0,7.5,64.0,3179.354257,0.002531646,0.016289934,True
0.0,0.0,10.0,203.0,0.0,0.026666667,False
4.0,178.2,9.0,368.2,0.02,0.05,False
7.0,156.5,26.0,694.7121212,0.0,0.00297619,False
5.0,58.0,10.0,657.2619048,0.0,0.004166667,False
0.0,0.0,7.0,974.6666667,0.0031124675,0.0251564025,False
1.0,43.0,43.0,1223.347222,0.0,0.004545455,False
0.0,0.0,10.0,276.0,0.0031124675,0.055555556,False
0.0,0.0,6.0,1108.0,0.0031124675,0.066666667,False
0.0,0.0,7.0,223.0,0.0,0.028571429,False
0.0,0.0,3.0,261.0,0.0,0.066666667,False
0.0,0.0,21.0,1372.7,0.019047619,0.035714286,False
2.0,7.5,14.0,964.5,0.0,0.030952381,False
3.0,72.0,38.0,461.5,0.01,0.023666667,False
0.0,0.0,4.0,41.0,0.0031124675,0.1,False
1.0,202.0,2.0,8.0,0.0,0.066666667,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,7.0,39.25,0.028571429,0.034285714,False
4.0,7.5,69.0,598.9369047499999,0.010526316,0.017493734,True
0.0,0.0,8.0,450.0,0.0,0.025,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,20.0,438.3333333,0.02,0.04,False
1.0,39.0,15.0,787.0,0.0,0.021875,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,6.0,319.0,0.0,0.05,False
0.0,0.0,15.0,1148.0,0.014285714,0.05,False
2.0,41.5,21.0,534.5,0.004347826,0.02173913,False
0.0,0.0,20.0,644.4,0.0,0.007777778,False
0.0,0.0,14.0,875.0,0.0,0.014285714,False
2.0,123.0,7.0,873.0,0.0,0.011111111,False
3.0,42.0,31.0,3121.369048,0.002857143,0.009285714,False
0.0,0.0,82.0,3214.020563,0.0,0.007723577,True
0.0,0.0,3.0,14.0,0.0,0.066666667,False
1.0,22.0,52.0,1551.666667,0.001818182,0.019393939,False
2.0,95.5,13.0,334.5,0.0,0.002666667,False
2.0,48.66666667,48.0,598.9369047499999,0.0,0.004166667,False
5.0,7.5,59.0,2816.781781,0.003214696,0.014766169,False
0.0,0.0,38.0,667.1666667,0.0,0.005263158,False
1.0,0.0,41.0,1202.904762,0.011529933,0.033252033,False
0.0,0.0,3.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,20.0,1117.333333,0.0,0.000956938,False
0.0,0.0,9.0,211.0,0.0,0.044444444,False
3.0,125.0,29.0,705.4,0.0,0.015625,False
3.0,12.0,3.0,5.333333333,0.033333333,0.083333333,False
1.0,10.5,7.0,525.0,0.0,0.00952381,False
0.0,0.0,13.0,635.3333333,0.0,0.009090909,False
0.0,0.0,50.0,1803.768849,0.001360544,0.017428305,True
3.0,99.0,37.0,2419.133333,0.007894737,0.023245614,False
6.0,171.0833333,28.0,952.2857143,0.0,0.013333333,True
7.0,159.5,14.0,249.0,0.011764706,0.041176471,False
1.0,5.0,13.0,271.0,0.0,0.003571429,False
5.0,206.0,15.0,650.6961927,0.0,0.018487395,False
2.0,40.0,17.0,481.6666667,0.024561404,0.036842105,False
0.0,0.0,7.0,258.5,0.028571429,0.071428571,False
0.0,0.0,14.0,510.5,0.0,0.015384615,True
0.0,0.0,16.0,600.75,0.0,0.025,False
6.0,7.5,49.0,2302.021242,0.000308642,0.026591844,True
2.0,44.0,26.0,1636.016667,0.007692308,0.021794872,False
0.0,0.0,16.0,519.75,0.0125,0.04,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,11.0,673.0,0.018181818,0.063636364,False
0.0,0.0,4.0,173.5,0.0,0.05,False
0.0,0.0,16.0,156.5333333,0.0,0.04375,False
0.0,0.0,21.0,574.5333333,0.0,0.011578947,False
2.0,62.5,17.0,548.3333333,0.0,0.031372549,False
1.0,7.5,18.0,598.9369047499999,0.000833333,0.005345441,False
2.0,48.0,51.0,1671.375,0.001098901,0.016433566,False
0.0,0.0,11.0,1390.166667,0.012121212,0.014545455,False
6.0,7.5,83.0,2503.881781,0.002197802,0.004916136,True
7.0,159.3333333,24.0,520.6666667,0.0,0.006666667,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
2.0,32.5,19.0,423.8166667,0.005952381,0.039104938,False
0.0,0.0,11.0,1114.916667,0.0,0.030769231,False
1.0,212.7416667,71.0,1678.905125,0.0,0.016037881,False
0.0,0.0,29.0,438.8666667,0.0,0.020689655,False
3.0,16.33333333,23.0,505.5833333,0.008,0.03,True
0.0,0.0,9.0,76.0,0.022222222,0.055555556,False
0.0,0.0,7.0,203.5,0.0,0.033333333,False
4.0,130.0,28.0,818.7916667,0.0,0.003448276,False
4.0,15.0,17.0,490.0,0.0,0.027272727,True
0.0,0.0,12.0,645.9166667,0.0,0.05,False
0.0,0.0,8.0,142.0,0.0,0.05,False
0.0,0.0,6.0,25.0,0.0,0.033333333,False
2.0,44.0,16.0,672.5,0.005555556,0.025925926,False
9.0,140.5,35.0,1090.490476,0.013675214,0.016892552,False
0.0,0.0,3.0,30.0,0.0,0.066666667,False
0.0,0.0,13.0,244.1666667,0.0,0.030769231,False
0.0,0.0,13.0,129.5,0.0031124675,0.092307692,False
4.0,56.0,22.0,1734.780952,0.0,0.010142857,False
3.0,7.5,6.0,145.0,0.0,0.025,False
2.0,88.0,16.0,1106.333333,0.025,0.053125,False
1.0,0.0,17.0,684.9166667,0.015686275,0.049411765,False
9.0,110.4090909,62.0,3120.211102,0.00056338,0.017396907,False
0.0,0.0,12.0,1178.666667,0.024242424,0.053030303,False
0.0,0.0,3.0,58.0,0.0,0.066666667,False
10.0,7.5,18.0,598.9369047499999,0.000668896,0.006998399,False
0.0,0.0,6.0,139.0,0.0,0.01,False
2.0,27.0,6.0,558.0,0.0,0.0125,False
3.0,74.0,53.0,893.5111111,0.003571429,0.005357143,True
0.0,0.0,5.0,26.5,0.04,0.0251564025,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,3.0,0.0,0.0031124675,0.0251564025,False
1.0,0.0,15.0,708.5333333,0.0,0.04,False
0.0,0.0,8.0,244.0,0.025,0.075,False
2.0,140.0,6.0,130.0,0.0,0.025,False
3.0,119.0,41.0,1282.5,0.0,0.007142857,False
7.0,7.5,42.0,1981.016667,0.005660377,0.021383648,True
0.0,0.0,8.0,186.5,0.0,0.025,False
0.0,0.0,6.0,119.0,0.0,0.033333333,False
0.0,0.0,22.0,1310.5,0.00952381,0.028571429,True
0.0,0.0,4.0,1111.0,0.0,0.05,False
6.0,113.5,18.0,1066.5,0.0,0.005072464,False
3.0,7.5,4.0,110.5,0.0,0.011111111,False
2.0,115.0,5.0,36.0,0.0,0.033333333,False
0.0,0.0,22.0,850.5333333,0.004545455,0.03446281,False
0.0,0.0,3.0,16.0,0.033333333,0.1,False
1.0,9.0,5.0,49.0,0.0,0.05,False
0.0,0.0,10.0,214.25,0.0,0.025,False
0.0,0.0,3.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,7.0,141.8333333,0.0031124675,0.0251564025,False
0.0,0.0,5.0,143.5,0.0,0.04,False
0.0,0.0,51.0,598.9369047499999,0.000980392,0.022984749,False
2.0,208.0,30.0,1461.666667,0.0,0.02125,False
0.0,0.0,13.0,123.0,0.0,0.020833333,False
5.0,193.0,66.0,2049.458471,0.004489796,0.012765306,False
1.0,3.0,11.0,271.7166667,0.0,0.016666667,False
4.0,87.5,36.0,1279.166667,0.0,0.010810811,False
0.0,0.0,4.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,4.0,70.5,0.0031124675,0.1,False
5.0,42.18181818,12.0,231.1818182,0.0,0.01,False
3.0,132.5,36.0,1567.966667,0.0,0.007207207,False
7.0,163.6666667,8.0,119.3333333,0.015384615,0.023076923,False
2.0,83.0,15.0,605.8857143,0.0,0.005882353,False
5.0,117.8333333,35.0,502.547619,0.01025641,0.036923077,True
3.0,95.0,27.0,808.7,0.006896552,0.010344828,False
0.0,0.0,3.0,58.0,0.0,0.066666667,False
3.0,60.0,19.0,494.5,0.0,0.01,False
0.0,0.0,6.0,203.15,0.0,0.051111111,False
5.0,55.5,63.0,1656.316667,0.004166667,0.015989583,False
0.0,0.0,32.0,1420.25,0.00625,0.027083333,False
8.0,160.5,26.0,721.0,0.0,0.031029186,False
4.0,64.33333333,27.0,1433.916667,0.0,0.018226601,True
4.0,73.33333333,17.0,478.8333333,0.0,0.00877193,False
0.0,0.0,7.0,182.0,0.028571429,0.071428571,False
9.0,215.2333333,35.0,1974.352381,0.004761905,0.018866213,False
4.0,81.5,12.0,223.5833333,0.0,0.002666667,False
0.0,0.0,15.0,817.4166667,0.026666667,0.038222222,False
7.0,201.5,17.0,750.1666667,0.0,0.005555556,False
0.0,0.0,2.0,13.0,0.0031124675,0.1,False
8.0,7.5,52.0,598.9369047499999,0.007258065,0.018233487,True
7.0,146.25,42.0,1030.266667,0.0,0.008695652,False
5.0,156.2690476,35.0,776.0190476,0.0,0.005714286,False
0.0,0.0,3.0,558.0,0.0,0.066666667,False
4.0,13.61904762,27.0,520.3333333,0.0,0.020322581,False
0.0,0.0,8.0,349.5,0.0,0.028571429,True
2.0,14.0,31.0,754.5,0.0,0.00625,False
0.0,0.0,13.0,305.0,0.0,0.016666667,False
0.0,0.0,21.0,399.8511905,0.0,0.023933659,False
1.0,12.0,6.0,74.0,0.0,0.028571429,False
6.0,7.5,21.0,696.6666667,0.0,0.0125,True
0.0,0.0,3.0,59.0,0.0,0.033333333,False
0.0,0.0,3.0,50.0,0.0,0.033333333,False
5.0,92.75,84.0,2756.215152,0.0,0.002462121,False
0.0,0.0,12.0,425.1666667,0.0,0.016666667,False
0.0,0.0,78.0,1781.69697,0.003205128,0.015811966,False
3.0,168.0,7.0,296.1666667,0.0,0.011111111,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
5.0,179.5,36.0,1792.8,0.0,0.004390244,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
8.0,7.5,24.0,515.5757576,0.0,0.003703704,False
3.0,64.5,35.0,1334.551371,0.0,0.007309582,False
0.0,0.0,6.0,64.0,0.0031124675,0.0251564025,False
1.0,4.0,31.0,624.5833333,0.016216216,0.031531532,False
9.0,171.6666667,41.0,1284.663492,0.016326531,0.032653061,False
0.0,0.0,10.0,316.5,0.0,0.025,True
0.0,0.0,22.0,925.8333333,0.018181818,0.048484848,False
0.0,0.0,7.0,97.0,0.0031124675,0.1,False
1.0,0.0,1.0,28.0,0.0,0.1,False
9.0,7.5,40.0,633.4,0.002272727,0.017954545,False
1.0,98.5,5.0,436.5,0.0,0.016666667,False
9.0,7.5,18.0,598.9369047499999,0.0,0.005055944,False
3.0,147.0,3.0,24.0,0.0,0.02,False
2.0,27.0,18.0,915.1666667,0.021052632,0.036842105,False
3.0,106.75,5.0,137.3333333,0.0,0.005,False
0.0,0.0,5.0,95.0,0.04,0.0251564025,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,24.0,778.1666667,0.0,0.0125,False
1.0,55.0,47.0,1842.95,0.0,0.01257764,False
0.0,0.0,27.0,1206.0,0.016,0.032,False
0.0,0.0,9.0,324.5,0.014814815,0.022222222,False
5.0,7.5,38.0,1054.944444,0.010869565,0.014565217,False
0.0,0.0,12.0,402.1666667,0.041666667,0.065,False
1.0,47.0,5.0,388.0,0.0,0.04,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
3.0,35.0,16.0,352.0,0.0,0.011764706,False
0.0,0.0,11.0,194.0,0.0,0.018181818,False
0.0,0.0,15.0,751.8,0.026666667,0.04,False
0.0,0.0,9.0,465.5,0.006666667,0.056666667,False
0.0,0.0,25.0,585.0,0.0,0.016,False
0.0,0.0,10.0,253.5,0.0,0.022222222,True
3.0,33.0,4.0,46.5,0.0,0.010666667,False
3.0,152.5,43.0,3065.945238,0.0,0.011666667,True
1.0,7.5,57.0,2099.930554,0.003333333,0.009142857,False
0.0,0.0,2.0,30.0,0.0,0.05,False
0.0,0.0,3.0,52.0,0.0,0.066666667,False
4.0,162.0,4.0,158.5,0.0,0.016666667,False
4.0,7.5,1.0,0.0,0.0,0.05,False
0.0,0.0,9.0,250.5,0.0,0.044444444,False
4.0,120.5,66.0,598.9369047499999,0.002941176,0.013663064,False
0.0,0.0,9.0,280.0,0.0,0.022222222,False
0.0,0.0,13.0,281.547619,0.003846154,0.017307692,False
1.0,12.0,13.0,2004.5,0.028571429,0.04047619,False
1.0,7.5,53.0,967.210697,0.000892857,0.033208874,False
0.0,0.0,6.0,100.0,0.0,0.033333333,False
10.0,198.5,6.0,73.21428571,0.0,0.02,False
4.0,224.0,20.0,789.35,0.0,0.002721088,False
0.0,0.0,30.0,1281.0,0.006666667,0.02,False
4.0,162.5,20.0,1115.266667,0.0,0.020661157,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
2.0,77.5,18.0,341.2916667,0.0,0.009090909,False
6.0,192.5,18.0,3000.666667,0.003478261,0.005217391,False
6.0,148.8,29.0,1715.687897,0.010909091,0.027138047,False
0.0,0.0,8.0,607.0,0.0375,0.0625,False
0.0,0.0,2.0,31.0,0.0,0.05,False
0.0,0.0,16.0,1027.657143,0.0125,0.01875,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,8.0,196.5,0.0,0.025,False
4.0,7.5,30.0,2284.687302,0.019354839,0.042741935,False
1.0,112.2666667,49.0,1503.490909,0.0,0.003508772,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
3.0,150.0,12.0,271.3333333,0.0,0.014285714,False
0.0,0.0,6.0,97.33333333,0.0,0.041666667,False
0.0,0.0,5.0,161.3333333,0.0,0.05,False
